-252.13036329690092,-252.13036329690092,-252.13036329690092,-252.13036329690092,-252.13036329690092,-252.13036329690092,-252.13036329690092,-252.13036329690092,-252.13036329690092,-252.13036329690092,-252.13036329690092,-252.13036329690092,-252.13036329690092,-252.13036329690092,-252.13036329690092,-252.13036329690092,-252.13036329690092
886.63224397202089,886.63224397202089,886.63224397202089,886.63224397202089,886.63224397202089,886.63224397202089,886.63224397202089,886.63224397202089,886.63224397202089,886.63224397202089,886.63224397202089,886.63224397202089,886.63224397202089,886.63224397202089,886.63224397202089,886.63224397202089,886.63224397202089
461.34577959482124,461.34577959482124,461.34577959482124,461.34577959482124,461.34577959482124,461.34577959482124,461.34577959482124,461.34577959482124,461.34577959482124,461.34577959482124,461.34577959482124,461.34577959482124,461.34577959482124,461.34577959482124,461.34577959482124,461.34577959482124,461.34577959482124
106.93717503653015,106.93717503653015,106.93717503653015,106.93717503653015,106.93717503653015,106.93717503653015,106.93717503653015,106.93717503653015,106.93717503653015,106.93717503653015,106.93717503653015,106.93717503653015,106.93717503653015,106.93717503653015,106.93717503653015,106.93717503653015,106.93717503653015
-1103.4994911385827,-1103.4994911385827,-1103.4994911385827,-1103.4994911385827,-1103.4994911385827,-1103.4994911385827,-1103.4994911385827,-1103.4994911385827,-1103.4994911385827,-1103.4994911385827,-1103.4994911385827,-1103.4994911385827,-1103.4994911385827,-1103.4994911385827,-1103.4994911385827,-1103.4994911385827,-1103.4994911385827
-993.14808276558892,-993.14808276558892,-993.14808276558892,-993.14808276558892,-993.14808276558892,-993.14808276558892,-993.14808276558892,-993.14808276558892,-993.14808276558892,-993.14808276558892,-993.14808276558892,-993.14808276558892,-993.14808276558892,-993.14808276558892,-993.14808276558892,-993.14808276558892,-993.14808276558892
-73.151314365188867,-73.151314365188867,-73.151314365188867,-73.151314365188867,-73.151314365188867,-73.151314365188867,-73.151314365188867,-73.151314365188867,-73.151314365188867,-73.151314365188867,-73.151314365188867,-73.151314365188867,-73.151314365188867,-73.151314365188867,-73.151314365188867,-73.151314365188867,-73.151314365188867
254.92757855059452,254.92757855059452,254.92757855059452,254.92757855059452,254.92757855059452,254.92757855059452,254.92757855059452,254.92757855059452,254.92757855059452,254.92757855059452,254.92757855059452,254.92757855059452,254.92757855059452,254.92757855059452,254.92757855059452,254.92757855059452,254.92757855059452
-174.9188193164334,-174.9188193164334,-174.9188193164334,-174.9188193164334,-174.9188193164334,-174.9188193164334,-174.9188193164334,-174.9188193164334,-174.9188193164334,-174.9188193164334,-174.9188193164334,-174.9188193164334,-174.9188193164334,-174.9188193164334,-174.9188193164334,-174.9188193164334,-174.9188193164334
-43.424442257039061,-43.424442257039061,-43.424442257039061,-43.424442257039061,-43.424442257039061,-43.424442257039061,-43.424442257039061,-43.424442257039061,-43.424442257039061,-43.424442257039061,-43.424442257039061,-43.424442257039061,-43.424442257039061,-43.424442257039061,-43.424442257039061,-43.424442257039061,-43.424442257039061
